 Semi-Major Axis ; Eccentricity ; Inclination ; Argument of the pergiee ; Right Ascension of the Ascending node
6889261.843311588;0.02175250727032217;1.6405532293856486;1.8597680537513115;1.8597680537513115
6890248.727674245;0.022094945812744515;1.6405524927097268;1.8606748898857957;1.8606748898857957
6887160.467251223;0.022004518169410132;1.6405642912064802;1.8616064098713714;1.8616064098713714
6887975.16389096;0.021869379724968867;1.6405643621081814;1.862513699280537;1.862513699280537
6885132.951620631;0.022319843428132365;1.6405749999631913;1.863447216254605;1.863447216254605
6885686.404039288;0.02156382094475847;1.6405760906490023;1.8643555316497114;1.8643555316497114
6883273.112344201;0.022667001822516894;1.6405848065089816;1.8652903121763853;1.8652903121763853
6883525.607469284;0.021207321890445083;1.6405869549200416;1.866200290410106;1.866200290410106
6881668.5802116925;0.023011059928725357;1.640593220523277;1.8671354252863488;1.8671354252863488
6881637.981705761;0.02083977535796761;1.6405962639020093;1.8680476904550045;1.8680476904550045
6880397.91567736;0.023317528063981362;1.6405998304832532;1.8689821882176771;1.8689821882176771
6880159.228033726;0.020507743234981404;1.640603409138766;1.8698972689224216;1.8698972689224216
6879526.394283355;0.023555863854335;1.6406043196416307;1.8708301580982563;1.8708301580982563
6879202.600066321;0.02025776212200906;1.6406079115344545;1.8717484106973035;1.8717484106973035
6879101.098317603;0.023702480193573388;1.6406064778198242;1.8726788382791417;1.8726788382791417
6878846.501612642;0.020127821143489426;1.640609460125311;1.8736003874299232;1.8736003874299232
6879146.431923761;0.02374307942092565;1.6406062088430777;1.8745277016031987;1.8745277016031987
6879124.874147344;0.020139078868022478;1.6406079386759282;1.875452407239669;1.875452407239669
6879661.239379741;0.023674077591023916;1.6406035334812248;1.8763762144965141;1.8763762144965141
6880022.307947951;0.0202906955124228;1.6406034370446179;1.8773036709050541;1.8773036709050541
6880618.339183014;0.023502933550045974;1.6405985878370606;1.878223861109226;1.878223861109226
6881474.912681819;0.02055990944471721;1.6405962458223342;1.87915342944264;1.87915342944264
6881966.639709374;0.023247346591562697;1.6405916172432427;1.8800701666952575;1.8800701666952575
6883376.789093666;0.020907307633590486;1.6405868345605776;1.8810010377066746;1.8810010377066746
6883635.3217710415;0.022933452056396124;1.6405829658687048;1.8819147194264536;1.8819147194264536
6885590.84637431;0.021285126418396614;1.6405758157025134;1.8828459990542705;1.8828459990542705
6885539.106427657;0.02259323479114012;1.6405730623682346;1.8837571898917296;1.8837571898917296
6887962.042318651;0.021645792030374932;1.6405638978523798;1.884687997161807;1.884687997161807
6887583.529313544;0.022261357087525156;1.6405624020089122;1.8855973476220722;1.8855973476220722
6890331.025557867;0.021948760855759336;1.6405518330412223;1.8865269125863935;1.8865269125863935
6889669.426518241;0.021971515365654396;1.6405515257634076;1.887435074079185;1.887435074079185
6892546.542520532;0.022165012262042042;1.6405403630382571;1.8883628234064946;1.8883628234064946
6891696.368082895;0.021752434279706537;1.6405409968821316;1.8892703716176376;1.8892703716176376
6894475.590287918;0.022279416769283363;1.640530169492552;1.8901959909823323;1.8901959909823323
6893565.331251899;0.021623802385912414;1.6405313754731212;1.8911033679554519;1.8911033679554519
6896010.881159753;0.02229144844015188;1.6405218318558774;1.892026833303301;1.892026833303301
6895181.26618988;0.021592818591207083;1.6405231916718725;1.8929343156650755;1.8929343156650755
6897075.568897583;0.022214552983630353;1.6405157958108099;1.8938558893552746;1.8938558893552746
6896456.241365274;0.021652297681548967;1.6405169181140258;1.8947635861516845;1.8947635861516845
6897625.359349296;0.022074223598318676;1.6405123535348665;1.895683778359428;1.895683778359428
6897313.572732432;0.021781149881028996;1.6405129426565077;1.896591657570872;1.896591657570872
6897648.196729091;0.021904701710059028;1.6405116358004457;1.8975111576238775;1.8975111576238775
6897692.875786854;0.021947422781075608;1.6405115426214365;1.8984190962217777;1.8984190962217777
6897161.810719102;0.02174433067427188;1.6405136148276953;1.899338682216868;1.899338682216868
6897555.528035776;0.022113287788640783;1.6405128622157596;1.900246531202891;1.900246531202891
6896209.587473699;0.021629952387582776;1.6405181160851106;1.901166968878816;1.901166968878816
6896889.756511146;0.022240833066928294;1.6405168951222786;1.902074622581969;1.902074622581969
6894855.440405811;0.021591213097103122;1.640524836897183;1.902996565718439;1.902996565718439
6895714.534955692;0.02229752030141315;1.6405234744506207;1.9039040240105156;1.9039040240105156
6893178.481810565;0.021645962246204634;1.6405333697202853;1.9048279284398395;1.9048279284398395
6894081.6351796705;0.02226054489077753;1.6405322721618596;1.9057353415493272;1.9057353415493272
6891268.218312075;0.021797802935832677;1.6405432281868055;1.9066614032256153;1.9066614032256153
6892075.401457793;0.022119808031028983;1.6405428096472625;1.9075690913463201;1.9075690913463201
6889220.681090954;0.022036231244414256;1.640553874374274;1.908497215997043;1.908497215997043
6889809.991015493;0.021879518652120813;1.6405544803181449;1.9094056595565663;1.9094056595565663
6887135.4429982295;0.02233899486846724;1.6405647461231447;1.9103354675710749;1.9103354675710749
6887423.918222879;0.021558492472753377;1.640566583898681;1.9112452683379928;1.9112452683379928
6885113.044742276;0.022675776551111852;1.6405752835282859;1.9121761341816317;1.9121761341816317
6885071.831432481;0.021189038930367245;1.6405783707403943;1.913087951741288;1.913087951741288
6883252.138401801;0.02301229296666113;1.6405849539304302;1.9140190728594746;1.9140190728594746
6882913.6701884875;0.02081407140438339;1.6405890930974392;1.9149335447524143;1.9149335447524143
6881645.768902755;0.023314230578695336;1.6405932748381147;1.9158640312054611;1.9158640312054611
6881101.783458459;0.020481992711676708;1.6405980591493112;1.9167816876491637;1.9167816876491637
6880376.629658556;0.023550780613569623;1.6405998342484842;1.917710661100845;1.917710661100845
6879767.191725042;0.020239299778971653;1.6406046848508604;1.9186318463119563;1.9186318463119563
6879511.692457816;0.023697678731565756;1.6406043078490895;1.9195585358571123;1.9195585358571123
6879006.75220374;0.02012186992349619;1.640608538585185;1.9204833473855434;1.9204833473855434
6879097.097007826;0.02373961800775798;1.6406064726115916;1.921407170224394;1.921407170224394
6878873.264317477;0.02014717225878315;1.640609374152471;1.9223354254789984;1.9223354254789984
6879154.384827959;0.023671825482071036;1.640606216356216;1.9232560425776313;1.9232560425776313
6879370.314224445;0.020310197064870344;1.6406071487934701;1.924187278179348;1.924187278179348
6879678.972166836;0.0235005946620494;1.6406035429763792;1.9251046185153706;1.9251046185153706
6880452.865596752;0.020584825636832015;1.6406020245607937;1.9260381237594604;1.9260381237594604
6880641.223065834;0.023242680430586152;1.6405985731501904;1.9269523750626245;1.9269523750626245
6882033.450850287;0.02093006316043391;1.6405943531782807;1.9278872562188227;1.9278872562188227
6881989.7894362705;0.022923632915579854;1.6405915405021443;1.9287988246753003;1.9287988246753003
6883992.662580617;0.02129864415215836;1.640584646298523;1.929734092733549;1.929734092733549
6883656.285099401;0.022575277983228656;1.640582783286974;1.9306435382878182;1.9306435382878182
6886191.870621496;0.02164522292488143;1.6405735345266572;1.9315782096247076;1.9315782096247076
6885560.087072815;0.02223257428554647;1.6405727317332703;1.932486166699274;1.932486166699274
6888485.935741224;0.02193242590971275;1.640561719530615;1.9334193644036881;1.9334193644036881
6887612.2270741435;0.021930003015403682;1.640561891212498;1.9343264596215486;1.9343264596215486
6890734.153821759;0.022134386943247406;1.64054992390243;1.9352575030836465;1.9352575030836465
6889717.898896774;0.021697590623862673;1.6405508214173423;1.936164281686161;1.936164281686161
6892808.509834185;0.022238234034494958;1.6405388431764358;1.9370927535080233;1.9370927535080233
6891777.85539653;0.021556780571857042;1.6405401117869676;1.9379996246157178;1.9379996246157178
6894599.19747573;0.02224420565322124;1.6405291036513847;1.9389254067244428;1.9389254067244428
6893689.611791168;0.021516705804204186;1.6405303535561344;1.9398326146293083;1.9398326146293083
6896017.959173876;0.022164860420450027;1.6405212285801105;1.9407558892788568;1.9407558892788568
6895349.648988996;0.02157178153141608;1.6405221090701654;1.9416635140187442;1.9416635140187442
6896999.981407138;0.02202348537340569;1.6405156140905646;1.9425847296653047;1.9425847296653047
6896657.596534858;0.02170158228000701;1.640515879411365;1.9434927157785595;1.9434927157785595
6897504.902576974;0.021851534746045797;1.6405125150834658;1.9444125220772217;1.9444125220772217
6897522.733162426;0.021873472826496824;1.640512071897126;1.9453207302820743;1.9453207302820743
6897517.153289368;0.021684900390359668;1.640512040464116;1.9462398901754494;1.9462398901754494
6897872.3020438915;0.02204762153060817;1.640510969561785;1.947148163342719;1.947148163342719
6897045.569938236;0.021559088834323867;1.6405141564880477;1.9480674529642985;1.9480674529642985
6897660.397448727;0.02218331469281778;1.6405127052081678;1.9489756856228397;1.9489756856228397
6896122.132943397;0.021503882271666545;1.6405186967361924;1.9498957942010309;1.9498957942010309
6896875.789820784;0.022245266652625707;1.640517242872713;1.9508039942329372;1.9508039942329372
6894799.779255255;0.021538546065943066;1.640525377227993;1.951725436176854;1.951725436176854
6895547.121562759;0.02220887089416291;1.6405243694586475;1.9526337684150599;1.9526337684150599
6893149.418474122;0.02166877370201488;1.6405338153374298;1.953556818270257;1.953556818270257
6893744.356105837;0.02206379915521058;1.6405336987656503;1.954465622272069;1.954465622272069
6891256.408179097;0.02188613062238861;1.6405435513978603;1.9553902804035157;1.9553902804035157
6891576.005072381;0.021815756829576125;1.6405446891668143;1.9563000583944263;1.9563000583944263
6889216.732871641;0.022169943317280134;1.640554072085492;1.957226051403317;1.957226051403317
6889182.279833892;0.021486396776683292;1.6405566748324472;1.9581374267486398;1.9581374267486398
6887132.992941584;0.022490857459280148;1.6405648348099218;1.9590642422234334;1.9590642422234334
6886724.7826789385;0.021111370528575372;1.6405689088440583;1.9599778931691345;1.9599778931691345
6885110.13985795;0.022815050305662648;1.6405752924016355;1.9609048439723886;1.9609048439723886
6884373.660776541;0.020736370691125976;1.640580615014576;1.9618214211640514;1.9618214211640514
6883250.81461571;0.023108322111573276;1.6405849173887348;1.9627477306553889;1.9627477306553889
6882293.37130496;0.020411024837275273;1.6405910439873654;1.963667769540235;1.963667769540235
6881650.240027979;0.02333969625001062;1.6405932251336743;1.9645926664633009;1.9645926664633009
6880628.423276477;0.02018092707445161;1.6405995284504078;1.9655165067187843;1.9655165067187843
6880390.874664697;0.02348442975656606;1.6405997950928985;1.966439317323355;1.966439317323355
6879490.659331813;0.02007904517645026;1.640605532217488;1.9673670407818762;1.9673670407818762
6879537.3528444795;0.02352638914613517;1.640604289494413;1.9682872662877964;1.9682872662877964
6878949.702803311;0.020118793307035587;1.6406086885290727;1.969218662538976;1.969218662538976
6879132.454128824;0.023459675572866698;1.6406064688079314;1.9701360322087758;1.9701360322087758
6879027.962760314;0.020291256999053202;1.640608824127619;1.9710705974906673;1.9710705974906673
6879194.827889213;0.0232893289183533;1.640606203496464;1.971985091057843;1.971985091057843
6879700.970933298;0.0205677396822359;1.6406059672800535;1.9729220617056529;1.9729220617056529
6879718.890273889;0.023030981680562286;1.6406034816595554;1.9738338992092461;1.9738338992092461
6880902.886746998;0.020906592230104583;1.6406003397051336;1.9747723164193902;1.9747723164193902
6880676.782148119;0.0227094580822976;1.6405984122759982;1.9756819180095273;1.9756819180095273
6882535.990718123;0.021261731285670955;1.6405923340500908;1.9766207166078609;1.9766207166078609
6882021.708816863;0.022356445397829286;1.6405912238064124;1.9775286389734672;1.9775286389734672
6884482.223638086;0.021590261772718434;1.640582479915941;1.9784667497791395;1.9784667497791395
6883691.60678808;0.02200742298548685;1.6405822579226397;1.979373608938213;1.979373608938213
6886614.597661429;0.021857759069199654;1.640571402291397;1.9803100625715069;1.9803100625715069
6885612.0872565545;0.02169800196294413;1.64057195811595;1.9812164544353192;1.9812164544353192
6888806.697007776;0.022041036955012076;1.6405597765524553;1.9821504742226799;1.9821504742226799
6887698.045589842;0.021459788751811044;1.6405608529468376;1.9830569043828845;1.9830569043828845
6890939.351467732;0.022128999415214578;1.640548283947372;1.983987977356051;1.983987977356051
6889854.078704303;0.021315990153140812;1.640549533795596;1.9848948099642738;1.9848948099642738
6892904.574089556;0.0221223580579239;1.640537570827368;1.9858227276349163;1.9858227276349163
6891974.644707177;0.02127730913688139;1.6405386272115143;1.9867301602883585;1.9867301602883585
6894607.634510653;0.022032771483512383;1.6405282139687425;1.9876550245536702;1.9876550245536702
6893945.403836635;0.02133909242778534;1.640528762374672;1.9885630921938704;1.9885630921938704
6895968.437952752;0.02188155931859521;1.64052069334576;1.989485285937814;1.989485285937814
6895647.146442026;0.021480818176186165;1.6405205347747907;1.9903938924641293;1.9903938924641293
6896923.157344896;0.021697775571567143;1.6405153728188253;1.9913140186614375;1.9913140186614375
6896963.083036499;0.02166856803535518;1.640514467923584;1.9922229908569726;1.9922229908569726
6897426.492161427;0.021515273798020602;1.6405124885123679;1.993141787766161;1.993141787766161
6897789.216240363;0.021860239521965093;1.6405109756465612;1.9940509428041342;1.9940509428041342
6897454.287215392;0.021368575415004726;1.6405121442204933;1.9949691857086143;1.9949691857086143
6898046.386370156;0.02201241250042977;1.6405103281029803;1.995878401421109;1.995878401421109
6897005.805929391;0.021287851207169434;1.64051431298203;1.996796802995956;1.996796802995956
6897691.779757056;0.0220874182124091;1.6405126249991555;1.9977060795496617;1.9977060795496617
6896104.8600564245;0.02129394313961887;1.6405188439501572;1.998625201079455;1.998625201079455
6896727.499271309;0.022059324987320814;1.6405177793506915;1.9995347038101943;1.9995347038101943
6894799.233285942;0.021394717606850105;1.6405254737634052;2.000454888107568;2.000454888107568
6895204.282840896;0.02191800926270198;1.6405255145315698;2.0013649638838444;2.0013649638838444
6893158.253553129;0.02158381792180809;1.6405338417260322;2.0022862979904033;2.0022862979904033
6893219.4373420505;0.021670943555794304;1.6405353762293797;2.003197461252461;2.003197461252461
6891268.776662352;0.02184209066837276;1.6405435081706568;2.004119773162004;2.004119773162004
6890909.194921202;0.02134264051969016;1.6405467594159067;2.0050326621861547;2.0050326621861547
6889230.093359537;0.022141051435560926;1.640553975380501;2.005955551396196;2.005955551396196
6888436.653643508;0.020971814182214648;1.640558948742538;2.0068708597294442;2.0068708597294442
6887148.313202096;0.022447271671430104;1.6405647103993546;2.007793756989718;2.007793756989718
6885977.024583146;0.020606344602388325;1.6405711691402478;2.0087121487434088;2.0087121487434088
6885130.664028031;0.02272668538832043;1.640575168982479;2.0096343965443464;2.0096343965443464
6883702.054305133;0.020296258321381502;1.6405826421109533;2.0105564167770527;2.0105564167770527
6883279.987365929;0.022948273596089752;1.6405848198769308;2.0114773594522846;2.0114773594522846
6881765.351876992;0.020085394252975654;1.6405926424589847;2.01240335184153;2.01240335184153
6881689.613457957;0.023087005352950548;1.6405931685946182;2.01332242303277;2.01332242303277
6880290.083840887;0.020003238969709083;1.6406005501524972;2.0142524663003094;2.0142524663003094
6880438.809003553;0.023126094123576864;1.640599779868454;2.0151692621124484;2.0151692621124484
6879360.199209869;0.02005912809350547;1.6406058926301716;2.0161031343486435;2.0161031343486435
6879589.069274391;0.0230585939308524;1.6406042980526623;2.017017462718096;2.017017462718096
6879015.993861868;0.020240814705738058;1.6406083740668036;2.017954639191942;2.017954639191942
6879181.578373316;0.02288825222612546;1.6406064648161969;2.018866539476474;2.018866539476474
6879254.347277716;0.020517955217787393;1.6406078896796252;2.0198062252256177;2.0198062252256177
6879236.08743661;0.022629479347483782;1.6406061335485047;2.020715956289895;2.020715956289895
6880033.330512719;0.02084913501744781;1.6406045248447383;2.021657150346824;2.021657150346824
6879751.218149243;0.022306329506166882;1.640603279920207;2.0225651498517636;2.0225651498517636
6881280.17269533;0.02118994950621989;1.6405985403499121;2.023506733960329;2.023506733960329
6880705.842904419;0.02195047799521979;1.6405980080070217;2.0244135555406437;2.0244135555406437
6882900.980335085;0.02149991294006013;1.6405903463312599;2.0253543971523236;2.0253543971523236
6882060.870389132;0.021598256153505455;1.6405905513103327;2.026260635136245;2.026260635136245
6884790.360860803;0.021747057636542846;1.6405804681981095;2.0271996927104556;2.0271996927104556
6883760.659614868;0.021286838860113802;1.6405812679377438;2.0281059055999244;2.0281059055999244
6886839.354079393;0.021910183301883962;1.6405695081039948;2.0290423239558613;2.0290423239558613
6885733.526454146;0.02104972446505686;1.6405706292083848;2.029948967846458;2.029948967846458
6888940.786317374;0.02197936798810936;1.6405581053196674;2.030882152529658;2.030882152529658
6887891.38764893;0.020911825779191675;1.6405592010934331;2.0317895340314944;2.0317895340314944
6890992.103515359;0.021955513408341173;1.6405468983209177;2.0327191961965356;2.0327191961965356
6890129.330885075;0.02088486598234856;1.6405476182518313;2.0336274514586847;2.0336274514586847
6892896.575975187;0.021849499438178224;1.6405364906716533;2.0345536183140696;2.0345536183140696
6892326.50337687;0.02096418739811596;1.6405365510006644;2.035462720873406;2.035462720873406
6894564.196697514;0.021681133312125702;1.6405274220162855;2.036385710863002;2.036385710863002
6894349.863132574;0.021128163962279754;1.6405266663457982;2.037295506773822;2.037295506773822
6895913.476145311;0.02147767603054677;1.6405201448229365;2.0382158728977653;2.0382158728977653
6896061.856692281;0.021340884305584933;1.6405185851099047;2.0391261375442156;2.0391261375442156
6896874.743856435;0.021271494397858193;1.6405150070195151;2.0400445860542384;2.0400445860542384
6897332.031852521;0.02155780292270727;1.6405128380967249;2.040955093772634;2.040955093772634
6897394.75401742;0.021096474158484108;1.6405122403613823;2.0418723884509644;2.0418723884509644
6898051.270686938;0.021733167080667505;1.640509824950775;2.0427829840642344;2.0427829840642344
6897441.6781253405;0.020983287992695974;1.6405119542354811;2.0436998480333517;2.0436998480333517
6898146.19569554;0.021827648653792584;1.6405097797343138;2.044610508931627;2.044610508931627
6897009.212529803;0.020954299145076166;1.6405141345827687;2.0455275361969494;2.0455275361969494
6897590.793805313;0.021814774552225046;1.6405127471064178;2.0464384147801034;2.0464384147801034
6896118.636938183;0.02101942955695735;1.640518647640114;2.0473560024042396;2.0473560024042396
6896412.64557784;0.021685203859796116;1.6405185722845197;2.0482674413919755;2.0482674413919755
6894818.157702511;0.021174298991936562;1.6405252482071901;2.0491857504632747;2.0491857504632747
6894692.256064168;0.021448379818025075;1.640526906730176;2.0500982674086368;2.0500982674086368
6893179.549669653;0.021401212534966022;1.6405335921006652;2.0510172171274896;2.0510172171274896
6892555.493906738;0.021131450872925898;1.6405372298695917;2.0519314588950244;2.0519314588950244
6891292.723796811;0.02167252628692036;1.6405432523634629;2.052850753661532;2.052850753661532
6890160.564281456;0.020775587686233006;1.6405488853656294;2.0537674260081418;2.0537674260081418
6889259.201319503;0.02195520484011427;1.640553738671336;2.0546866109656308;2.0546866109656308
6887681.855940751;0.020429995216623396;1.6405611287782749;2.0556063920496372;2.0556063920496372
6887185.496091267;0.022215355857775506;1.6405645192554987;2.056524928748954;2.056524928748954
6885293.235134563;0.020144177492203912;1.6405731821520604;2.057448377855832;2.057448377855832
6885177.15309338;0.022422012651594457;1.640575044570542;2.058365729100875;2.058365729100875
6883153.000331447;0.01995949428455802;1.640584290354528;2.0592932027671877;2.0592932027671877
6883333.8105828585;0.022549998428869848;1.6405847718998565;2.06020891465517;2.06020891465517
6881392.027092896;0.019901675257041566;1.6405937739574525;2.061140501588913;2.061140501588913
6881745.310118948;0.02258202874679781;1.6405931901040478;2.0620542714087806;2.0620542714087806
6880105.9062306415;0.019976273733819314;1.640601074079072;2.062989755282493;2.062989755282493
6880488.683347585;0.0225102362334623;1.640599843758167;2.0639014761687524;2.0639014761687524
6879351.283818132;0.020168476317744613;1.6406057857578376;2.064840331849206;2.064840331849206
6879625.814967867;0.02233715513744906;1.6406043559541967;2.065750108563981;2.065750108563981
6879146.172606483;0.020447223873232903;1.640607677896;2.066691533132439;2.066691533132439
6879201.650349207;0.022076038766693465;1.6406064490289436;2.0675996675523773;2.0675996675523773
6879473.651061654;0.020772072375814753;1.640606699353394;2.0685426431237697;2.0685426431237697
6879242.879099571;0.021750297845178714;1.6406059623919296;2.069449592335902;2.069449592335902
6880288.035668616;0.021100580450733503;1.6406029721623254;2.0703929737551907;2.0703929737551907
6879757.007037377;0.021391858016632723;1.6406028664780925;2.071299287509901;2.071299287509901
6881522.324699305;0.02139443958953193;1.6405967739014795;2.0722419049645047;2.0722419049645047
6880731.634113707;0.02103830677460604;1.640597271674311;2.0731481520675197;2.0731481520675197
6883095.575315559;0.021623514758169343;1.6405885119147359;2.074088916854932;2.074088916854932
6882133.678435726;0.020728812732112484;1.6405894309349436;2.074995611525454;2.074995611525454
6884919.018006102;0.021767826097869116;1.6405786922767214;2.075933612847244;2.075933612847244
6883908.359010696;0.02049899173667237;1.640579734794744;2.076841151941741;2.076841151941741
6886900.1829276085;0.021818002613441537;1.640567886250424;2.0777757336826363;2.0777757336826363
6885978.057120722;0.020375238705391627;1.6405686976903968;2.078684354013172;2.078684354013172
6888945.020781483;0.021774873141404638;1.6405566965634828;2.079615162866526;2.079615162866526
6888241.677082243;0.020369524330532487;1.6405569349725073;2.080524924865548;2.080524924865548
6890958.72577144;0.021648714634603914;1.64054572528135;2.0814519245992598;2.0814519245992598
6890575.631454191;0.02047603072244799;1.640545130740447;2.08236272471144;2.08236272471144
6892846.444311172;0.021458353918274047;1.6405355445026497;2.083286175432098;2.083286175432098
6892837.804073242;0.020670886309661497;1.640533997615306;2.084197785382663;2.084197785382663
6894515.085863521;0.021229942487045416;1.6405266706388975;2.0851181908754066;2.0851181908754066
6894875.5539836595;0.02091549640952901;1.6405242306694656;2.086030317962955;2.086030317962955
6895877.0081410855;0.020994955931498277;1.640519542716257;2.086948348055832;2.086948348055832
6896537.946953081;0.02116288191818392;1.6405164587893044;2.08786070741374;2.08786070741374
6896855.577490429;0.02078697794957104;1.6405145049534058;2.0887771053557125;2.0887771053557125
6897691.126382138;0.02136561797381536;1.640511197565385;2.08968949318907;2.08968949318907
6897391.784333126;0.020637214328599125;1.6405117937921923;2.0906049798365967;2.0906049798365967
6898234.473150398;0.02148373584503808;1.6405088081955488;2.0915173362720414;2.0915173362720414
6897450.522087068;0.020569370365428392;1.640511529532786;2.0924325231824787;2.0924325231824787
6898114.442475122;0.02149121095896352;1.6405094667145683;2.093344974648216;2.093344974648216
6897025.022913374;0.020595187187049113;1.640513712698958;2.0942602968966493;2.0942602968966493
6897333.063600088;0.021380115594127287;1.6405131470819432;2.0951731707201113;2.0951731707201113
6896138.324179122;0.020712087002334328;1.6405182251948913;2.0960888475227657;2.0960888475227657
6895949.101457571;0.021161954793874907;1.6405196203297323;2.097002655308383;2.097002655308383
6894841.377419045;0.02090375379472305;1.6405248362001708;2.097918682698381;2.097918682698381
6894071.514496861;0.02086606020581949;1.6405284702661493;2.0988340734699475;2.0988340734699475
6893208.24747061;0.021143360752777975;1.6405332125963836;2.099750248854118;2.099750248854118
6891846.565684423;0.0205352087644286;1.6405391243990266;2.100667937271045;2.100667937271045
6891329.501745304;0.02139824812681906;1.640542933555717;2.101583911325882;2.101583911325882
6889441.201740952;0.020218927451864398;1.6405508970686093;2.1025045898833814;2.1025045898833814
6889305.157040754;0.021634669941647845;1.640553508781646;2.103419937554314;2.103419937554314
6887025.76338443;0.019965328441317903;1.6405630405177556;2.1043441840447077;2.1043441840447077
6887238.3810044965;0.021821699894613317;1.6405643997980455;2.105258483927442;2.105258483927442
6884758.707895345;0.019812814590143432;1.6405747989580193;2.1061866762579338;2.1061866762579338
6885230.642091824;0.021934059603277052;1.640575043640468;2.1070995867120272;2.1070995867120272
6882775.086803166;0.01978341723289572;1.640585460680595;2.1080318363614086;2.1080318363614086
6883378.377634622;0.021954093522331592;1.6405848782942198;2.1089431574464905;2.1089431574464905
6881179.430912317;0.019879460829766164;1.6405944038628868;2.109879270547988;2.109879270547988
6881770.735792635;0.021873221860972875;1.6405933692119534;2.11078898314763;2.11078898314763
6880042.801526997;0.02008438844087055;1.6406011327878147;2.1117284547482864;2.1117284547482864
6880487.704846402;0.02169304011993526;1.640600036185748;2.1126367317027483;2.1126367317027483
6879403.239120522;0.020367209397902753;1.6406053025166794;2.113578774642795;2.113578774642795
6879598.008138665;0.021425971745742473;1.6406044797108765;2.114485962839124;2.114485962839124
6879268.652656859;0.020688937282872622;1.64060673141534;2.1154295684484667;2.1154295684484667
6879156.4256549785;0.021095164285665782;1.6406064057511731;2.1163361450240186;2.1163361450240186
6879621.204823443;0.021009158084920224;1.6406054021324024;2.1172801689694314;2.1172801689694314
6879200.544851408;0.02073322404106771;1.6406056475249662;2.1181866784856287;2.1181866784856287
6880422.32329292;0.021291399663285072;1.6406014525296722;2.119129942077026;2.119129942077026
6879747.19995352;0.02037942774985932;1.6406021826386243;2.120036924208049;2.120036924208049
6881617.552163169;0.02150674729688967;1.6405951586044185;2.120978319629595;2.120978319629595
6880788.973359511;0.020075244372925134;1.64059614369294;2.1218862382245582;2.1218862382245582
6883140.5890702605;0.02163576261654119;1.640586911627149;2.1228248256996047;2.1228248256996047
6882291.154308412;0.019858386110952943;1.640587820477237;2.1237340098436532;2.1237340098436532
6884916.103922497;0.02166909920555309;1.6405771916128071;2.1246690957175702;2.1246690957175702
6884189.588249827;0.019756201249232424;1.6405776521356608;2.1255797016726343;2.1255797016726343
6886861.329886062;0.02160730727005382;1.640566538948308;2.1265108886910777;2.1265108886910777
6886389.986389507;0.01977986335072666;1.6405662082904455;2.127422888579243;2.127422888579243
6888886.884909743;0.02146023588456686;1.640555525625539;2.1283500929894448;2.1283500929894448
6888769.471442718;0.019921092871852404;1.6405541590311694;2.129263292203258;2.129263292203258
6890897.666970753;0.02124621554114889;1.640544727172038;2.130186726325518;2.130186726325518
6891181.259585253;0.02015266823117684;1.6405422348510719;2.1311008074449176;2.1311008074449176
6892794.795433915;0.020990902240295414;1.6405346960951162;2.1320209305743036;2.1320209305743036
6893463.207615945;0.02043282659633902;1.6405311788882306;2.1329355176289218;2.1329355176289218
6894479.341044215;0.020725407820053443;1.640525937482814;2.1338529620149096;2.1338529620149096
6895450.34273252;0.02071246124613497;1.640521695017312;2.1347676958188884;2.1347676958188884
6895858.026003932;0.020483290916958722;1.640518887323704;2.1356831775312237;2.1356831775312237
6896990.481849379;0.020943423276103598;1.6405143962249569;2.136597790997167;2.136597790997167
6896850.3489914555;0.02029627487168875;1.6405138940792883;2.1375120172986017;2.1375120172986017
6897960.910383961;0.02108632043127639;1.6405097581001606;2.13842639939412;2.13842639939412
6897395.947784271;0.02018918769694584;1.6405112040216994;2.1393399845302357;2.1393399845302357
6898283.253707008;0.02111663427551389;1.640508082058392;2.140254222935479;2.140254222935479
6897460.695968966;0.020175322328070924;1.6405109507977276;2.1411676229430605;2.1411676229430605
6897933.542597833;0.021028416086371935;1.6405094720730549;2.1420820183181677;2.1420820183181677
6897040.17846393;0.020253710544236588;1.6405131495793346;2.142995492698372;2.142995492698372
6896945.230957192;0.02083516026385552;1.6405138273030204;2.1439105413720903;2.1439105413720903
6896159.779470618;0.020409319515591634;1.640517696014945;2.14482414564402;2.14482414564402
6895404.415417652;0.020567732681827416;1.6405208512759892;2.1457404919243674;2.1457404919243674
6894871.461418235;0.020616076571725032;1.640524370027748;2.14665410071075;2.14665410071075
6893438.274659985;0.0202695263911214;1.6405300764767594;2.147572464260993;2.147572464260993
6893248.132083006;0.02084158848913963;1.6405328443481442;2.1484858202916097;2.1484858202916097
6891199.210967727;0.019989391886557847;1.6405409015735564;2.1494069075075917;2.1494069075075917
6891377.011153916;0.021052077248343397;1.6405426975442141;2.1503196883768685;2.1503196883768685
6888847.876749469;0.019773370026205064;1.6405526373291068;2.151244098968135;2.151244098968135
6889353.446110557;0.02121646393097203;1.6405534312376322;2.152155991158463;2.152155991158463
6886538.046280202;0.019656756879061658;1.6405645566341227;2.153084131891216;2.153084131891216
6887276.191286092;0.02130926364864159;1.6405644911510509;2.153994900790833;2.153994900790833
6884405.332894463;0.019658273800692377;1.640575944107271;2.1549269175325274;2.1549269175325274
6885244.426590355;0.021312529771286965;1.6405752915929743;2.1558364630209046;2.1558364630209046
