Time ; Semi-Major Axis ; Eccentricity ; Inclination ; Argument of the perigee ; Right Ascension of the Ascending node
3.02806E7;6801363.134128055;0.010868615007625733;97.3893472965132;-79.16687119590677;35.080903909615394
3.02892E7;6801336.860118941;0.010865776984795754;97.38934371398258;280.4315774165303;-132.27194937673636
3.02978E7;6801310.553604647;0.010862990017198284;97.38934013255687;-79.97000904046213;64.0576865705963
3.03064E7;6801284.218444387;0.010860254553518328;97.38933655247592;279.6283700221962;-103.97660837963373
3.0315E7;6801257.853021823;0.010857570819246647;97.38933297323872;-80.77328316335479;92.77093158507235
3.03236E7;6801231.4554971615;0.010854938330807216;97.38932939521378;-81.17496586736063;-75.37577558922764
3.03322E7;6801205.024731387;0.01085235679650977;97.38932581859649;-81.5766742155625;121.19441826509916
3.03408E7;6801178.560441351;0.01084982646574217;97.38932224217127;-81.97840695721078;-46.46608633451873
3.03494E7;6801152.071016918;0.010847347865997222;97.38931866707622;-82.38016564294874;149.37522763721176
3.0358E7;6801125.544698254;0.010844920569517816;97.38931509101604;-82.7819443127565;-17.318949071383102
3.03666E7;6801098.983359912;0.010842544307454622;97.3893115155033;-83.18374047894669;177.41841035244124
3.03752E7;6801072.387822332;0.010840218969948768;97.38930794072951;-83.5855529228332;11.933924740201101
3.03838E7;6801045.758573609;0.010837944704278816;97.38930436634095;276.01262048871274;-154.53841223767037
3.03924E7;6801019.099846754;0.010835722029556514;97.38930079241537;-84.3892208314843;41.134909937511516
3.0401E7;6800992.40416835;0.010833550557642754;97.38929721703767;275.20892956092075;-126.35467607885141
3.04096E7;6800965.670962038;0.010831429716856664;97.38929364099232;-85.19292851882113;70.14427141967857
3.04182E7;6800938.898935669;0.010829359577707377;97.38929006413316;274.4052095399377;-97.91695949983519
3.04268E7;6800912.093543219;0.010827340408340342;97.38928648758169;-85.99665598847514;98.87757882052756
3.04354E7;6800885.257979197;0.010825372596715782;97.38928291124552;-86.39852540709957;-69.16585805747816
3.0444E7;6800858.381141981;0.010823455435404502;97.38927933270512;-86.80039335462538;127.32455246007204
3.04526E7;6800831.464177177;0.010821588885568676;97.3892757526621;-87.20225816258058;-40.11413194707012
3.04612E7;6800804.508883775;0.010819772754078338;97.38927217149451;-87.60411633635613;155.5467618839004
3.04698E7;6800777.517337025;0.010818007268699872;97.38926858942064;-88.00596763608134;-10.848692542986496
3.04784E7;6800750.491565129;0.010816292800021292;97.38926500617283;271.5921895241453;-176.3406095600036
3.0487E7;6800723.422653351;0.010814628539472362;97.38926142018323;-88.80964277102515;18.488783449472972
3.04956E7;6800696.31084286;0.01081301433481781;97.38925783194055;270.7885397956364;-148.19581234202008
3.05042E7;6800669.161353834;0.010811450490665541;97.38925424271036;-89.61326108625951;47.73988459481821
3.05128E7;6800641.974814709;0.0108099372681577;97.3892506518819;269.98495567111235;-119.88090604906643
3.05214E7;6800614.751128599;0.01080847414964515;97.3892470594384;-90.41680939339255;76.77376436864019
3.053E7;6800587.478643104;0.010807060582982099;97.38924346256101;269.18144946180456;-91.29184655108186
3.05386E7;6800560.166248563;0.010805697238999674;97.38923986320577;-91.22026854077356;105.52152441410392
3.05472E7;6800532.810696606;0.010804383688061301;97.38923626106984;-91.6219588665881;-62.38431148577931
3.05558E7;6800505.415658948;0.010803119879973655;97.38923265704904;-92.02361931976442;133.990333238936
3.05644E7;6800477.981576843;0.010801906039578393;97.3892290510063;-92.42525108813915;-33.18899006262303
3.0573E7;6800450.498329831;0.010800741329160868;97.38922544036313;-92.8268502473877;162.2568094308667
3.05816E7;6800422.971709505;0.010799626076682533;97.38922182614859;-93.22841491547271;-3.8088509083689965
3.05902E7;6800395.400584069;0.010798560260928071;97.3892182078978;266.37005991109095;-169.55413460254888
3.05988E7;6800367.790638215;0.010797543911302382;97.38921458747295;-94.03142810357494;25.60551538699741
3.06074E7;6800340.133602683;0.010796576345282813;97.38921096328124;265.56712502246114;-141.29784893298748
3.0616E7;6800312.428880669;0.010795657677159164;97.38920733481399;-94.8342789643811;54.89734494198086
3.06246E7;6800284.680636939;0.010794788292075011;97.38920370214595;264.76436334749997;-112.8409615069193
3.06332E7;6800256.883547101;0.010793967296691067;97.38920006474575;-95.63694579747887;83.94752397716155
3.06418E7;6800229.042949;0.010793194939726341;97.38919642378622;263.9617931701373;-84.09126298943256
3.06504E7;6800201.159307507;0.010792471415996705;97.38919277910033;-96.43941796876756;112.70504940980825
3.0659E7;6800173.224369021;0.010791796079437418;97.38918912864926;-96.84057460448945;-55.021938402187985
3.06676E7;6800145.240116807;0.010791168699166109;97.38918547301637;-97.24167487907796;141.19585050533732
3.06762E7;6800117.207886832;0.01079058941043098;97.38918181246919;-97.6427156937569;-25.683240876992944
3.06848E7;6800089.132094401;0.010790058514532566;97.38917814811418;-98.0436993627937;169.51176035184903
3.06934E7;6800061.008856543;0.010789575367535307;97.3891744793847;-98.44462406176426;3.8057664191985876
3.0702E7;6800032.830105084;0.010789139554787767;97.38917080344588;261.1545187060554;-162.2133941905904
3.07106E7;6800004.603287921;0.01078875151900554;97.38916712159418;-99.24627286843943;33.28738804965544
3.07192E7;6799976.323904056;0.010788410575965525;97.38916343318516;260.3530042762008;-133.83376960754765
3.07278E7;6799948.002872875;0.010788117210953081;97.38915974114434;-100.04765200552403;62.60955494685614
3.07364E7;6799919.630348557;0.010787870793460856;97.38915604400444;259.5517630170224;-105.2229608312784
3.0745E7;6799891.199893793;0.010787670967968795;97.38915233986752;-100.84874760932179;91.66806023107031
3.07536E7;6799862.719681711;0.0107875180575917;97.38914862887896;-101.24918205941195;-76.30338874461467
3.07622E7;6799834.188281125;0.010787411919867602;97.3891449103487;-101.64953664686892;120.43206542619863
3.07708E7;6799805.609915393;0.010787352488532504;97.38914118649326;-102.04981454915043;-47.068269565233656
3.07794E7;6799776.974931389;0.010787338652753841;97.38913745624284;-102.45001078954589;148.94726503352618
3.0788E7;6799748.284771571;0.010787370865297775;97.38913371936022;-102.85012459741303;-17.5887033395049
3.07966E7;6799719.540814198;0.010787449133556015;97.3891299750105;-103.25015109706523;177.32043757625968
3.08052E7;6799690.745595952;0.01078757350746854;97.38912622310457;-103.65009120761162;12.000813560704453
3.08138E7;6799661.902455727;0.010787743687311755;97.38912246517013;255.95005616559354;-154.30701860092103
3.08224E7;6799632.998562708;0.010787958574845023;97.38911869921719;-104.4497046250005;41.538153160059714
3.0831E7;6799604.035888466;0.010788218402884223;97.38911492508886;255.15062788235355;-125.79027518440697
3.08396E7;6799575.021195409;0.01078852360734237;97.38911114353496;-105.24894500620097;70.87959705198745
3.08482E7;6799545.9553541;0.010788874083631349;97.38910735449747;254.35157777620506;-97.0128066670535
3.08568E7;6799516.832439039;0.010789268996414584;97.38910355761824;-106.04780000034076;99.93919559154314
3.08654E7;6799487.649789064;0.010789707830885401;97.38909975280924;-106.44707882685623;-67.914758182367
3.0874E7;6799458.410887644;0.010790191182547532;97.38909593978697;-106.84625593958133;128.7083755447445
3.08826E7;6799429.115688289;0.010790718825581951;97.38909211781902;-107.24532853054107;-38.511828327739785
3.08912E7;6799399.7630764805;0.010791290381005297;97.38908828648214;-107.64429393699719;157.25312757550816
3.08998E7;6799370.359087475;0.01079190569501006;97.38908444805374;-108.04315412003828;-8.896738051952328
3.09084E7;6799340.889362943;0.010792563827101014;97.38908060033691;251.5580945208275;-174.30562296629145
3.0917E7;6799311.362144768;0.01079326531610176;97.38907674465533;-108.84054624830367;20.782202372621036
3.09256E7;6799281.778678402;0.010794010333231428;97.38907287930883;250.76092655959047;-145.8208203094926
3.09342E7;6799252.138570326;0.010794798538032988;97.38906900444304;-109.63748603741372;50.36198242644137
3.09428E7;6799222.433818079;0.010795628687045637;97.38906511941224;249.9642185383904;-117.15146261357486
3.09514E7;6799192.670094743;0.010796501022954371;97.3890612255612;-110.43396102295367;79.71146344231323
3.096E7;6799162.848608129;0.010797416025092432;97.38905732281012;249.1679790631557;-88.19428938198571
3.09686E7;6799132.964637175;0.010798372862567079;97.38905341021716;-111.22995964452633;108.7663306770821
3.09772E7;6799103.0227776775;0.01079937171009104;97.38904948756904;-111.62777511981773;-58.91051067638807
3.09858E7;6799073.022836139;0.010800412328458197;97.38904555554778;-112.02546743222827;137.54198222058824
3.09944E7;6799042.956208327;0.010801493659672354;97.38904161284363;-112.4230329753326;-29.34051578501328
3.1003E7;6799012.824774099;0.01080261608780495;97.38903765937191;-112.8204688001442;166.1247005597574
3.10116E7;6798982.635133411;0.01080377982170184;97.38903369576146;-113.21777526507077;0.4014130014812813
3.10202E7;6798952.386303118;0.01080498443864038;97.3890297217022;246.3850476753554;-165.3518945097556
3.10288E7;6798922.072417339;0.010806228893507722;97.3890257370127;-114.01199656579199;30.155854954208735
3.10374E7;6798891.692803256;0.010807513301052058;97.38902174200469;245.59109299651305;-136.7376545500766
3.1046E7;6798861.25284694;0.010808838143753148;97.38901773769467;-114.80568288511918;59.76344539016736
3.10546E7;6798830.747766293;0.010810202925701704;97.38901372071615;244.79767998735642;-107.89884051047571
3.10632E7;6798800.186229398;0.010811607711916717;97.3890096924666;-115.59881819663617;89.11022903281554
3.10718E7;6798769.553986234;0.01081305080226551;97.38900565140798;244.00482653499208;-78.74934505895448
3.10804E7;6798738.853772552;0.010814532132942286;97.38900160023123;-116.39139001716987;118.15671523528816
3.1089E7;6798708.091873196;0.010816052903662422;97.38899754012395;-116.7874649103322;-49.27484597276463
3.10976E7;6798677.267901223;0.010817613070739153;97.38899346836087;-117.183393887067;146.94345162262198
3.11062E7;6798646.384218307;0.010819212031993663;97.3889893838413;-117.57917643317502;-19.542101796503598
3.11148E7;6798615.426046795;0.010820847720342681;97.38898528488225;-117.97480817913967;175.5762921825697
3.11234E7;6798584.399692747;0.010822520616304494;97.38898117457168;-118.37029185567647;10.314207610547705
